livelihood_zone_corrected,months,year,year_month,month,livelihood_system,cdi,cmb,conflict_fatalities,conflict_incidents,goat_price,maize_price,ndvi,rainfall,rice_price,river_level,sorghum_price,water_price
West Golis Pastoral,January,2020,2020-01,Jan,Pastoral,3.3025,1144392.5,0,1.583333333,325000,4500,0.3325,5.59,5500,,4475,8000
West Golis Pastoral,February,2020,2020-02,Feb,Pastoral,3.165,1130830,0,1.583333333,340000,5000,0.2725,3.3775,6000,,4000,8000
West Golis Pastoral,March,2020,2020-03,Mar,Pastoral,4.135,1128955,0,2,350000,4750,0.2475,28.8925,7000,,3750,8000
West Golis Pastoral,April,2020,2020-04,Apr,Pastoral,3.9475,1158046.88,0,1.583333333,464400,5250,0.3075,112.425,6450,,3925,8000
West Golis Pastoral,May,2020,2020-05,May,Pastoral,2.615,1179815.62,4,3,505000,5000,0.34,35.2625,6750,,4125,8000
West Golis Pastoral,June,2020,2020-06,Jun,Pastoral,2.58,1186447.5,0,1.583333333,502000,5200,0.2725,15.245,6840,,4066,9600
West Golis Pastoral,July,2020,2020-07,Jul,Pastoral,2.615,1212330.62,2,1,503625,5125,0.2225,20.85,7000,,3875,11000
West Golis Pastoral,August,2020,2020-08,Aug,Pastoral,2.7175,1221708.12,0,1,428750,5875,0.2425,34.14,7000,,3325,10000
West Golis Pastoral,September,2020,2020-09,Sep,Pastoral,2.515,1173125,0,1.583333333,437500,5500,0.2725,48.17,7000,,3450,10000
West Golis Pastoral,October,2020,2020-10,Oct,Pastoral,1.495,1167991.62,1,1,475125,6000,0.275,10.33,6925,,3875,10000
West Golis Pastoral,November,2020,2020-11,Nov,Pastoral,1.6725,1187955,0,1.583333333,496250,6000,0.285,17.9775,7000,,3625,10500
West Golis Pastoral,December,2020,2020-12,Dec,Pastoral,1.6825,1192417.5,2,1,451250,6000,0.3175,6.34,7000,,4075,10000
West Golis Pastoral,January,2021,2021-01,Jan,Pastoral,1.8275,1267721.12,0,1.583333333,512500,6000,0.285,3.1825,7000,,3963,10000
West Golis Pastoral,February,2021,2021-02,Feb,Pastoral,1.855,1187993.12,0,1.583333333,500000,6000,0.235,2.1475,7000,,4667,10000
West Golis Pastoral,March,2021,2021-03,Mar,Pastoral,1.2975,1297720,0,1.583333333,498000,6000,0.2025,3.24,6960,,5000,10000
West Golis Pastoral,April,2021,2021-04,Apr,Pastoral,1.6925,1249408.12,0,1.583333333,513750,6000,0.215,73.095,7250,,5250,10000
West Golis Pastoral,May,2021,2021-05,May,Pastoral,1.1675,1265775,0,1.583333333,533000,6000,0.29,30.72,7300,,5200,10000
West Golis Pastoral,June,2021,2021-06,Jun,Pastoral,1.1625,1326456.25,0,1.583333333,492500,6000,0.2575,5.8025,7000,,5125,10000
West Golis Pastoral,July,2021,2021-07,Jul,Pastoral,1.305,1279084.25,0,1.583333333,530000,6000,0.2,24.8525,7000,,5375,10000
West Golis Pastoral,August,2021,2021-08,Aug,Pastoral,1.465,1238680,0,1.583333333,480000,6000,0.2075,33.6275,7000,,5200,10750
West Golis Pastoral,September,2021,2021-09,Sep,Pastoral,1.8025,1410901.88,0,1,440000,6000,0.2425,57.645,7000,,5000,10000
West Golis Pastoral,October,2021,2021-10,Oct,Pastoral,1.4525,1260637.5,0,1,450000,6000,0.285,73.8775,7000,,5000,10000
West Golis Pastoral,November,2021,2021-11,Nov,Pastoral,1.23,1256735,0,1,457000,6000,0.2775,5.22,7000,,5120,10000
West Golis Pastoral,December,2021,2021-12,Dec,Pastoral,1.115,1269423.75,0,1,431250,6000,0.2675,5.9625,6750,,5000,10000
West Golis Pastoral,January,2022,2022-01,Jan,Pastoral,1.12,1345075,0,1.583333333,346800,6100,0.2375,4.9875,6600,,5600,8260
West Golis Pastoral,February,2022,2022-02,Feb,Pastoral,0.995,1345031.25,0,1,420000,6500,0.195,3.44,7000,,6000,15000
West Golis Pastoral,March,2022,2022-03,Mar,Pastoral,0.595,1406355,0,1.583333333,455000,6125,0.18,7.595,7000,,6250,14000
West Golis Pastoral,April,2022,2022-04,Apr,Pastoral,0.825,1455056.25,0,1,450000,6500,0.19,45.485,7000,,6000,14000
